Club Name,links,Leadership Development,Professional Networking,Academic Support,Community Service,Social Justice,Environmental Sustainability,Technical Skills,Creative Expression,Performance Arts,Visual Arts,Cultural Awareness,Diversity & Inclusion,Identity Exploration,Peer Mentorship,Career Preparation,Entrepreneurship,Research & Innovation,Physical Fitness,Competitive Activities,Recreational Sports,Outdoor Adventure,Health & Wellness,Mental Health Support,Spiritual Growth,Faith Communities,Global Perspectives,Political Engagement,Media Production,Technology & Computing,Engineering Projects,Scientific Exploration,Agricultural Studies,Business Skills,Industry Connections,Social Activities,Campus Traditions,Educational Outreach,Skill Development,Discussion Forums,Collaborative Projects,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Aerospace Engineering,Agricultural Business,Agricultural Communication,Agricultural Science,Agricultural Systems Management,Animal Science,Anthropology and Geography,Architectural Engineering,Architecture,Art and Design,Biochemistry,Biological Sciences,Biomedical Engineering,BioResource and Agricultural Engineering,Business Administration,Chemistry,Child Development,City and Regional Planning,Civil Engineering,Communication Studies,Comparative Ethnic Studies,Computer Engineering,Computer Science,Construction Management,Dairy Science,Economics,Electrical Engineering,English,Environmental Earth and Soil Sciences,Environmental Engineering,Environmental Management and Protection,Food Science,Forest and Fire Sciences,General Engineering,Graphic Communication,History,Industrial Engineering,Industrial Technology and Packaging,Interdisciplinary Studies,Journalism,Kinesiology,Landscape Architecture,Liberal Arts and Engineering Studies,Liberal Studies,Manufacturing Engineering,Marine Sciences,Materials Engineering,Mathematics,Mechanical Engineering,Microbiology,Music,Nutrition,Philosophy,Physics,Plant Sciences,Political Science,Public Health,Psychology,"Recreation, Parks, and Tourism Administration",Sociology,Software Engineering,Spanish,Statistics,Theatre Arts,Wine and Viticulture,Description
Turning Point USA at Cal Poly,https://now.calpoly.edu/organization/tpusa,0.345272860045472,0.34204621139737595,0.4735971875464979,0.42583295670604393,0.5003609932190933,0.3650282979004715,0.333996523082569,0.47558691284300936,0.4109426798411837,0.49588141232099536,0.40086727210964856,0.20297621141255706,0.4316105695473569,0.40094870056274856,0.20596709751646125,0.5428718918755081,0.4070566349625743,0.3668934220212541,0.5294587203775961,0.5048702971511511,0.441559702430264,0.32545736601905706,0.41102175501619104,0.3764031072389342,0.5196975504727247,0.49020036998880767,0.6018772476414389,0.40569371243856134,0.3539894668682658,0.2931991360268659,0.3844850029700334,0.35678090595952694,0.31941465711086126,0.27838756241007856,0.607231654454345,0.5065686131100987,0.6681654190201075,0.3610696478826555,0.15584557431621188,0.3190723410682114,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22546149016699715,0.28911894348358047,0.3878145673175322,0.2636678904322163,0.31794108427202245,0.21880259178501466,0.27316212714611143,0.22721854887489906,0.415166892530774,0.30904160150619614,0.305383924205016,0.27051125324960534,0.46007250809394223,0.5170759968962197,0.31796070997139064,0.3002315811294391,0.4304430929526941,0.14248046013207494,0.1908913989831556,0.19100665072264458,0.29268158996827054,0.4882539954964811,0.14947373105571102,0.3300551945684967,0.4432019745014813,0.257176255901096,0.35007796629306626,0.11859299106827173,0.2684042065557718,0.38026391789389097,0.17663278242370578,0.2696430799816019,0.41497036279676325,0.16861750625944621,0.39979945675735473,0.2012145521571878,0.1661797869213057,0.23125757644726588,0.21937085211243829,0.1554327387867207,0.1991451490940271,0.3427927465592929,0.39475294133993094,0.14786983232934792,0.28568844608099103,0.36354436513622185,0.33877663555272597,0.34552904133122453,0.37538295980771647,0.26400017571059664,0.3649388110164943,0.26755106825655794,0.136974615848997,0.156388099786612,0.21872257811286783,0.2879019391896036,0.2432477000740036,0.20547875186951514,0.20306677747090224,0.2769044839050274,0.18778349726647892,0.284660228744161,0.38709269798873713,0.46150648214118606,0.28938571334604024,0.6722542026465879,0.3705518514961929,0.26492294134032235,0.3183052373593374,0.27760694485284276,0.355265864325384,0.41245641296208446,"Turning Point USA at Cal Poly TPUSA is a 501(c)3 non-profit organization whose mission is to identify, educate, train, and organize students to promote freedom."
Undergraduate Law Association,https://now.calpoly.edu/organization/ula,0.207256550577377,0.27664998277514263,0.468843292800431,0.11105446936975051,0.3448873955355407,0.08308586724815942,0.49708479663658833,0.0,0.18231562903728724,0.3426427014908962,0.0,0.022096989511149398,0.19278202722464227,0.46259293640550325,0.5263539456553208,0.3133975130782086,0.1503959707311256,0.17070730321608463,0.25959130749917814,0.3230021549968407,0.09960522212992472,0.03926494603219328,0.04495558786334067,0.13699968547005323,0.37054953394107065,0.24818286823504043,0.18625604717635397,0.23969079740080884,0.22326854134953755,0.28292765967300537,0.12969240869260365,0.31945107633072223,0.5237771845969049,0.22373916923560155,0.00360996899964644,0.3323940260234358,0.35680502463404795,0.26184024885806634,0.2029734824223111,0.1044093324807275,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1976979054652075,0.29410704203074356,0.32791438057441413,0.21665880395366377,0.13592348498218082,0.16683408128062246,0.174611639121949,0.3972820756361807,0.16732617851090703,0.09077451986389472,0.3118209518679516,0.18045122663258245,0.34520149025862923,0.41677401763625005,0.3938644533368375,0.1832511554713243,0.11416246626033455,0.42503767562911576,0.40832795423459867,0.23841083106287672,0.37019903493772444,0.5470797536194876,0.3093555309943756,0.2845211535100596,0.20127091106305964,0.44622402418004764,0.2892382438707898,0.2714368503955487,0.4959481621478783,0.6033334052486071,0.17950654514133904,0.16635685450172985,0.3137314445425686,0.34719060348044384,0.32268010882558157,0.34252136789145615,0.2975815216507421,0.24296884360279922,0.21811092412897082,0.44894634892269414,0.2903137945701522,0.056334009843608875,0.3614630609792956,0.22752125740402054,0.05663406767968074,0.6413034036225063,0.3375339400728357,0.3460350743161953,0.1641973744828929,0.26583125736432767,0.31636566342799,0.22473627156057124,0.21596859119654127,0.27816442364208427,0.3389892530766828,0.30364007809237886,0.28771067151137786,0.1060758164783839,0.12819214776251286,0.21018508560013627,0.1517070723138504,0.4192327758155707,0.4592625566023949,0.039583962670999034,0.29862451057705935,0.38409321972299487,0.3689687175178169,0.555203114545172,0.29036301438532297,0.22434876183366553,0.2643484394593486,0.4927053330722915,Undergraduate Law Association Cal Poly Undergraduate Law Association provides resources and information about law school and careers in the legal field.
United Movement,https://now.calpoly.edu/organization/um,0.3450707434508943,0.2531748916516137,0.3480188903184104,0.43702631826016203,0.5612475118854259,0.26965917117180505,0.0959818294736917,0.47435522393812724,0.6438489485388067,0.3544842838578185,0.4617353231764727,0.35818611154200714,0.507532629050141,0.24604246255841067,0.22992004113772643,0.619208918431816,0.3634980447215593,0.504587307615044,0.572334560825633,0.3029337157872441,0.1939751692073426,0.2410885924066805,0.3214341587069378,0.3587562798276589,0.4113211109021522,0.5013631341642691,0.6516368702112839,0.3919783344030865,0.1918191040657063,0.10220415255834571,0.30308257658832616,0.1518527059138509,0.16895715799289884,0.25640218729322795,0.5638137295563099,0.45453218467044904,0.4292122993184835,0.31192477441286853,0.24284967546538982,0.3119726469292195,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11126173139828842,0.5222614603520201,0.5591367279671573,0.27420682687472725,0.34596995852468493,0.28512575780855715,0.28950424008931575,0.1454823985745563,0.18966130380976617,0.17545448262857166,0.12721988273857948,0.16875836652420223,0.1872517729241478,0.5330190221747967,0.2791041710719143,0.31058366535191845,0.3792498541862851,0.2719602404393854,0.14521171207427502,0.15703406748456009,0.20653079602679084,0.29678726683955936,0.29457496592448873,0.2356252150263231,0.19684083064957292,0.07641774011461133,0.3373885727476322,0.2649929340389876,0.10038355587126818,0.16930331326987202,0.061471445487683435,0.10558500425962206,0.27862807504705,0.13797944232371798,0.30298697611269054,0.16304246521151,0.06029539427334375,0.14530943431620147,0.05061225413641829,0.16293700110806866,0.003074177370823522,0.23976239016560194,0.3772458529932634,0.17159508289302183,0.15685894935822306,0.3495216416274014,0.15380777457627282,0.46228065944543945,0.12535947527924138,0.15679341277757747,0.19515463432409197,0.063848748609518,0.08078120391187715,0.02878438435372003,0.09196592411561783,0.11965214643760388,0.21200377199320944,0.34339170716367373,0.1903143099720327,0.23562190412694903,0.19835453594598468,0.26904002998004833,0.31781295201634086,0.3631100137299688,0.3300854033363785,0.27462914745418965,0.5791362926032418,0.06608688279424961,0.10253152645480391,0.20393199863601846,0.4168535462131383,0.3960609852912329,United Movement United Movement is a non-audition dance club that fosters an inclusive and safe environment where people of all backgrounds and dance experiences are welcome to grow together as dancers and individuals.
UX Fest SLO,https://now.calpoly.edu/organization/uxfestslo,0.2761298011383925,0.3741657665175971,0.26952935114837767,0.3753805502609051,0.3310146441523708,0.21773906816122313,0.2553982333789526,0.4936122557276385,0.5466498862442036,0.5660706148874791,0.33670946144007735,0.2042424118822097,0.4118557929062146,0.34388081669589643,0.2731558939641332,0.30486684793447894,0.29852228801145547,0.027975502178121774,0.5885190453575107,0.4427285560174003,0.49076712758099994,0.14181550159204973,0.006389795598248149,0.48388664695108374,0.3186545825055485,0.4930071534837972,0.5100261980149652,0.5542080149931906,0.3044023154901049,0.4220131091252826,0.4104891478381131,0.1836126724876665,0.22308122382285722,0.3676575923773562,0.6231453143628387,0.6026902371591146,0.3870804010295539,0.3239537888043004,0.3899488996349225,0.47455802000885516,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1954660598150208,0.35375311435787543,0.3303055205391847,0.07538848399968164,0.14451390192798858,0.27042573096547745,0.1347114026248815,0.32917267750187573,0.19319908285673917,0.16001765267122509,0.2630147040935735,0.2654978632491086,0.3542584505577127,0.44518119325616606,0.5788467534130803,0.4298941841109042,0.5697008266344918,0.23372242866007834,0.23266552663150436,0.3516819489295486,0.3412932863227802,0.4361027497180586,0.32523965207743993,0.20693665172135034,0.30598151938042784,0.3841265663705919,0.2286635789330594,0.049085139271921166,0.3491618903979886,0.34301557736133464,0.3390955148444368,0.31924662253236624,0.29496517214577356,0.4054903644220797,0.4451758416258319,0.2238332828721137,0.22490098395411565,0.20253495193076662,0.1736032980785177,0.2347814969619175,0.4155690017201523,0.3767812434688623,0.2248655821233474,0.3990553750845136,0.49098989518688707,0.3002633269327407,0.2743576067661504,0.2520376119879485,0.2989156023191814,0.19555718632021699,0.07090671964654378,0.43235297812556545,0.14679120702677226,0.3826045212308563,0.1562918959860114,0.35150664299866946,0.2913954857267598,0.3285013232229446,0.07793683414588873,0.17392276247966162,0.14761643314323702,0.2685757399172118,0.304324699186025,0.18135507365071635,0.13550463911103802,0.4201836204886936,0.32384796761139206,0.44953318037634993,0.22808223219430496,0.14501007565985596,0.4160331349459654,0.3894807752876947,"UX Fest SLO UX Fest SLO is a community for people interested in UX design, with workshops, social events, and a two-weekend Designathon. Participants learn, create prototypes, and compete to solve real-world problems while building their portfolios."
Veritas Forum at Cal Poly,https://now.calpoly.edu/organization/veritas,0.3399706521564183,0.21268033980565654,0.6211625475884947,0.2910287120318611,0.5685395767152219,0.2976113214411082,0.5078654371004467,0.23436307813255383,0.11196188310147556,0.4145101537499141,0.34009934627099325,0.16934993651143876,0.27907277970225247,0.46599361403681716,0.37296210074110625,0.3282670378731008,0.3408080736170556,0.18228481127075555,0.26452716841161383,0.008157859129849163,0.07760876865952647,0.30929765163372025,0.4763510167545779,0.43655674716842857,0.5148674684024909,0.5220398703364167,0.40453475954557905,0.2634659738511723,0.3502799139174243,0.5002428650896321,0.5619270766239638,0.3676749273524229,0.34835118426684764,0.2988302002168717,0.40267519027447185,0.5166197931302557,0.4097746360982285,0.4472003548045465,0.7738020391305259,0.3330377678833769,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18095928699359953,0.382404709415623,0.4699475635056867,0.44223990705945826,0.47570600254965306,0.3006995289854416,0.28485927217117124,0.40047235068210796,0.2669243838070491,0.2775596051612959,0.3980576103482247,0.2707415380742434,0.38954883503215076,0.5282072566585352,0.4264065652809342,0.3394368173783534,0.2959791885054886,0.41111015198807066,0.35052152123529345,0.23797702501995854,0.3505928257948925,0.3545237713538993,0.4019837889171619,0.41632354227720814,0.3820362317091501,0.38287047409337754,0.38145068408769983,0.23657739531678018,0.4995168171724659,0.5551168873867027,0.1878668332153468,0.3448835517932498,0.4469495143828173,0.3650731907085776,0.4014836462180951,0.4960456990363239,0.2723609327231922,0.2895023978055397,0.2891215276820901,0.2962800238020107,0.30883771697551365,0.30731378418916944,0.5415990563858034,0.34656627845110854,0.2786375303268886,0.532822762010576,0.3214642245867233,0.30826279739379453,0.16066966031133414,0.24282597776414383,0.3220356872448369,0.2993743785888826,0.23510369717936938,0.3377480634963199,0.45843197783919837,0.3815795195311889,0.3787557981142354,0.17195263179231066,0.344623163565365,0.5788338407356466,0.444538088598777,0.5056103950052183,0.4078659236714923,0.26147829088331276,0.5801340198255026,0.11150103036610189,0.3867548015615188,0.5423349886512907,0.3161489859188863,0.36533495723443626,0.21587922212275812,0.5667350901109035,"Veritas Forum at Cal Poly The Veritas Forum helps students and faculty ask life's hardest questions. Many of the world's leading universities were founded to answer the big ""why"" questions. Our mission is to help them confront these questions anew."
Veterinary Science Club,https://now.calpoly.edu/organization/vet-science,0.3443842600650038,0.35376379017995746,0.5432401727912357,0.3038235727409316,0.255166287536137,0.21020187322455536,0.5516112237828582,0.22456220558457587,0.19832962189632666,0.41213819652337785,0.3512488323007914,0.1824873189086771,0.3172683786766458,0.6668917457225227,0.62774027053689,0.22731457684716128,0.4756697938205181,0.3269738249070108,0.46078747501259887,0.37189580632154123,0.23205905440246163,0.18719669021060156,0.29226502513699254,0.4013226832960498,0.4578963574794338,0.3650106241923917,0.31310021518180553,0.2610291897760336,0.2710662694139379,0.36447316954748615,0.6016186802784745,0.4323898928887502,0.32044791784289184,0.1994384347341399,0.36033398179549647,0.536937435468272,0.68407843082253,0.5832946119266802,0.4423683095045322,0.32976341570075957,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.305801365699816,0.307397964858335,0.35548476004917007,0.23633540744261294,0.21740431858616868,0.29308913978028794,0.16796747180131066,0.38166712702925154,0.20555466571834408,0.34156539484143006,0.44074937203701364,0.2603828817641769,0.9563090369686368,0.4499482123262224,0.2690257137501759,0.21195550136622487,0.2274373055049042,0.5186103270383166,0.6103319235183252,0.40271681984530044,0.3342741765160421,0.24439901016346594,0.49026561873324065,0.47150833862213504,0.23702247950626643,0.21407213032104389,0.4963594457459527,0.12883549232390218,0.2534418345801706,0.38806824620869923,0.21507125424961193,0.42890423048943116,0.2412536586181917,0.2501459034559619,0.5022774606121362,0.4152967921470237,0.25507850139414034,0.2782886902390546,0.3823101185106737,0.43363035740218536,0.2677876131082909,0.23451279048126442,0.2932003350514176,0.19112874077922287,0.14764814616722527,0.46595755252480325,0.30480557238445927,0.35297273958112985,0.07565350126447332,0.1737828639135587,0.20134143089264817,0.14847767677607682,0.3263525010639329,0.21817786925874394,0.2799469975927601,0.24946596685295314,0.5560684485728873,0.13594375671843661,0.2126887589358827,0.23324815238688779,0.3444523445004027,0.4172656372230747,0.3815251795945313,0.24652954450092118,0.3930469200690233,0.5182231456694503,0.3307136481303963,0.32721583462645326,0.16694252935819215,0.11980604302346459,0.2304973947204747,0.6051589734009846,"Veterinary Science Club Organization of pre-veterinary students that meet to discuss paths to vet school and what they require, as well as gain awareness of skills needed and current issues in the veterinary field."
Week of Welcome,https://now.calpoly.edu/organization/weekofwelcome,0.4036596825409723,0.4601451047063447,0.6816355592427807,0.42820165761601614,0.2846410649988231,0.2410782699495414,0.17938249420990604,0.46139982057764506,0.22469480947972678,0.2702994302970258,0.34790571725104646,0.21501732305310206,0.5042635855453751,0.5744893666901293,0.5261811773574592,0.4860490706070455,0.41951514621745956,0.16150611076638036,0.3648267821234711,0.14282516492600744,0.34175866448792236,0.2892109287865018,0.3795085662280232,0.5021601069259647,0.4921377237505201,0.3712066487205224,0.5251654925314372,0.31240658086485906,0.24896984938545794,0.30277143414475505,0.5525318836138817,0.18787736390593643,0.2116215014614346,0.13891480809738524,0.5617558954286003,0.9363703695008385,0.8158800535697163,0.3768805572682762,0.3740731591556261,0.3684099758608965,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24542857317716124,0.2815721134033994,0.43668964026058393,0.24797164922969916,0.1848419659389063,0.24786503140723906,0.2219253925104066,0.2755349303509568,0.11094552834344017,0.14889785949448944,0.16332429001344903,0.1177988313109909,0.22415829065755805,0.38564837915561434,0.33687879671202325,0.25355403957220585,0.2523473417358476,0.33475297539108445,0.24995076520033555,0.2890404063328602,0.26344462012419606,0.34942218050083873,0.23900851123911915,0.47489155458557286,0.250857589351226,0.2021224827393629,0.38547843036702584,0.1934088790172841,0.3171317621264603,0.3779836276733682,0.16401763805844233,0.25523752020829255,0.18768101496393927,0.28367006699270486,0.3350075226071105,0.2062342201601689,0.20514226318823126,0.14805576811127172,0.15084502367102365,0.20348865164122643,0.18021111621237634,0.18353518629091145,0.3766136701977525,0.21784493286924667,0.25983317173182774,0.3021485789168179,0.27291066886143395,0.16557630260296297,0.1675174774851762,0.21338743965752807,0.2335263777782846,0.16234083000878238,0.14832225723736708,0.2499779684295727,0.14679576077985218,0.23169087617623618,0.34674694825449964,0.16729847973544965,0.09432904663964833,0.2366012021987764,0.14859673167299953,0.300566221234606,0.22372186085413567,0.2766390664250471,0.23278428679320784,0.4925010259643692,0.31563066937768064,0.3865419120390302,0.23692548844843248,0.09623923152653854,0.21771423276311125,0.44472006489871374,Week of Welcome Hosted by New Student & Transition Programs
With Us,https://now.calpoly.edu/organization/withus,0.47229069270493307,0.5069432192891612,0.8818777104512467,0.28619436120018726,0.373235560961308,0.3139916344374015,0.49141915279776305,0.26893286391080784,0.3938197947676526,0.5627425998121418,0.42243544323085,0.2352906380178844,0.43336482956420075,0.5251610431408501,0.470789128305168,0.30014779445417283,0.5329721809318562,0.24733397662338277,0.27599374303358715,0.21094081732480785,0.3512420324723321,0.3562435828028737,0.6465546506434279,0.21606808811339473,0.4150593182126154,0.4933554881562281,0.5787770415173774,0.31303122720029175,0.4943913169905878,0.39202137636147866,0.5024435415935428,0.43084870681870424,0.39307548865335085,0.4858368710504444,0.5306421981235613,0.8643609119015948,0.7988812962461458,0.3665077764925582,0.3818711403588088,0.5086483995692307,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17456023730524511,0.2213750087424329,0.23423709022140052,0.3184803559466547,0.1971719831424777,0.12360368275352328,0.2028631038408653,0.37081324794794734,0.3002385608890973,0.2954748845953375,0.34328396627034713,0.2866021463331405,0.3602569803975428,0.6063000356171512,0.43292688767502313,0.41370835953697305,0.426667067587999,0.3190030471709472,0.45307208956189027,0.28632156845944867,0.27813928324310105,0.6975145354209265,0.3440090777227569,0.36204845702332766,0.43049291549193186,0.30776070388413895,0.7118278115727412,0.2521812574554265,0.44621295853796783,0.5465210230261816,0.29047475102134684,0.34898632318926714,0.3675473637761124,0.3039229812938062,0.47757436836132805,0.29070914430491546,0.24881383871163468,0.46545292516340314,0.2416044270262777,0.382604888475785,0.2967293776070838,0.42198753057841587,0.4640515603261155,0.23420112591706257,0.2782496239101984,0.6409466108063879,0.3244575126634156,0.5194559381500836,0.24016804333793146,0.3193371440984689,0.4323309280542915,0.3505516810411938,0.27692106384527415,0.27590442076341265,0.28871175246808245,0.33483504329400976,0.4396693948797326,0.17404916236830775,0.17887980856603908,0.31773040500407174,0.2805550346220598,0.4508448923691365,0.4431930792779545,0.5006768037784727,0.4792456316770648,0.555109476334287,0.3853155030808494,0.45423007632838586,0.3890758149647237,0.3431961080828005,0.2768878216861155,0.3919575462096903,"With Us WITH US is housed within the Cal Poly Student Affairs and is led by a team of experienced researchers, prevention practitioners, and student affairs leaders. Learn more at www.withus.org."
Women Empowered,https://now.calpoly.edu/organization/women_empowered,0.31987802198224724,0.2845545807178918,0.6318932921949162,0.18063596868129012,0.7327185602905943,0.36364957381597074,0.3671461322670626,0.5713341972132606,0.28216391360607485,0.3931523891294592,0.5913798163414932,0.5147352693180561,0.5785306422378588,0.4284794047117936,0.43357695585432016,0.38892883489713526,0.4301100113530359,0.0014939662051169878,0.0,0.17538846921781592,0.16945979941418965,0.20311413066098213,0.3663321283405474,0.5242074407961657,0.46981832694622633,0.713653056247478,0.6314104145336937,0.3265034191078638,0.29501718053285325,0.09476260187294,0.4881115175956453,0.3204951028236379,0.32525305313504116,0.11643921901777587,0.3506200577852254,0.4526084039699479,0.7375211864412061,0.37392911791620176,0.6042010528870206,0.18264798239590996,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3301571941007755,0.48467992775261737,0.4448756786254723,0.2580755995539416,0.26141317177657003,0.4366465290170627,0.24669017285733913,0.17997816135539918,0.13458158176062152,0.27902156002055417,0.2395106165156995,0.25531595183714206,0.21246094755853986,0.5038144282823221,0.17577926878503217,0.25108199721085744,0.3326518820651118,0.20004815826765088,0.14674876415771893,0.1534843630371771,0.3057580545256603,0.23589053724326828,0.17401823432713126,0.3059837234624658,0.12436694262210282,0.08409201073842906,0.5921518171795754,0.18932830197229322,0.11891386437627628,0.2416722990547066,0.10778110497521314,0.24182263964288186,0.18878666796194243,0.12393675390853323,0.4257899799333804,0.28706809353750173,0.14852809891948582,0.31017479580387963,0.12802228723250203,0.1645523540378017,0.03375289998894494,0.3595258708747977,0.4222981269155162,0.19405293217381486,0.3078803323051821,0.4307502787192972,0.35477581010703824,0.15087784999673684,0.17118584202432519,0.18316888500439096,0.3540568882125454,0.11708409695820851,0.07068772017713518,0.03338795802960181,0.08051947284215161,0.14491696255977765,0.1878826068896545,0.11960240050912657,0.1620060039927029,0.4509545743032558,0.10971904318372372,0.2535218206458022,0.2572839908036952,0.19875694356168241,0.4993356942400209,0.20279508439325689,0.49795330582362857,0.12450688914094299,0.10309528088385135,0.19631705552471806,0.34048190865426986,0.34798332605738047,Women Empowered Women Empowered exists to be a welcoming space of discussion for folks who are passionate about feminist issues with an educational and social focus.
Women in Construction,https://now.calpoly.edu/organization/cpwic,0.6686046900273804,0.478087684953262,0.6669696854985296,0.1652564776329964,0.45044309732416515,0.41513645311589076,0.6237749967072836,0.6370348742413396,0.4087496243912383,0.6000649033004544,0.3671652081169186,0.4324295536243926,0.578281758496078,0.7515422780124695,0.6320657684931571,0.49405851044690774,0.5495626024780829,0.32909458453952395,0.2902001634475494,0.10795617172040206,0.23097921995882853,0.18158093860301114,0.39300400724357676,0.48628901007468495,0.36206051950070345,0.5783996402789169,0.40359606024365935,0.3909917899220486,0.35051911409936676,0.6446599070262155,0.31715332113488737,0.2280443781012294,0.5718720619000708,0.6138440376907693,0.3823434676730568,0.6154238378386819,0.7159984451318503,0.7384830780299427,0.1480041582473422,0.5057726463449393,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15087470521690205,0.33048938640321013,0.347713202299802,0.3560314112457651,0.23907696058088465,0.35624054241129977,0.35688371504418265,0.48624033390060617,0.1625529323347742,0.16183074133302955,0.2059719552965826,0.1978338868085975,0.2173968103977797,0.3785553849100403,0.568521737854357,0.42403047669335164,0.4281462633430162,0.21348759366114345,0.12460940649158289,0.3447865528766816,0.4375859509088367,0.42901741558309914,0.22983054400383351,0.5375310750093943,0.31676833164835116,0.5093797805562448,0.4239529647430838,0.19654155735386442,0.3929952364218582,0.4366900637924481,0.7396807697962754,0.19947760680163554,0.204673959682653,0.44974606521718763,0.3106237396047889,0.22027402788867484,0.4129485370671879,0.3699803692951046,0.09955954253599755,0.24890691056426326,0.4166771975139619,0.21014591689130868,0.3837523245343438,0.5606438014945392,0.4558386348411691,0.5567470883356203,0.30104954167055953,0.32586601227406115,0.1453357041687034,0.34850213942249975,0.32822437568184354,0.508973800521874,0.1258816069084901,0.3795541367347885,0.32130339874735797,0.5383192258801797,0.21318023551454507,0.2191315262961533,0.08965266526349526,0.32060855701233887,0.2437405313781003,0.27636398981570787,0.32751280166819513,0.1560494676639481,0.46081591369646874,0.32970956359933346,0.4885959624247657,0.4790185793233658,0.1728264175424902,0.24333593319107127,0.34291268840385336,0.40777652812458975,"Women in Construction Recognizing and empowering all students in the construction industry through change, collaboration, and leadership development by leveraging connections."
Women in Finance,https://now.calpoly.edu/organization/wif,0.3668207773744992,0.23079025064858155,0.43397634772317567,0.0,0.302784738080968,0.3360277944551231,0.5385580353129211,0.36684338418990875,0.08318042728308525,0.3159855620073199,0.20262055081515348,0.27973579885091254,0.4287860353683133,0.4144131205502585,0.5955925102156292,0.7138861566806477,0.5591221019832744,0.14643504881691422,0.2117841075282871,0.19621726745904045,0.05814580542539516,0.27129963087870523,0.23934303225429893,0.2504387875674171,0.19832002146956695,0.5145423754374743,0.36118928782883764,0.38580338878505377,0.3849409192435881,0.2818563988305699,0.29469070564115907,0.4399798353444715,0.7143505097478206,0.5436739952281684,0.1094795584737912,0.05176193896783299,0.21034467410006955,0.40692149356226975,0.0765643189321105,0.09475596310585802,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.156789016579304,0.4104379716406115,0.2300124444162751,0.28712544788444005,0.05918704260922354,0.3772864919967365,0.16732623244445916,0.30066483825256385,0.38544698165165325,0.25594580684235047,0.28662011194052006,0.37601969518086265,0.23564822661257415,0.40945566360704777,0.24251044752424528,0.22889238722974997,0.2277081719300674,0.34321460419194394,0.2391525128598001,0.23353832318884205,0.41248314527537483,0.5905226566433228,0.27366928331971724,0.2875817637149568,0.2903993824271561,0.14241357264126078,0.36531351114670924,0.22283381937387237,0.20721618976623896,0.2825650698442669,0.2483971889175695,0.2266373193459035,0.6996452994212428,0.21493178542045793,0.5606082531006485,0.19149358862338536,0.20891850323090883,0.28163719896847933,0.12945210623798908,0.2500679019422792,0.24385125243222625,0.2017883378174767,0.4017069130621033,0.29172210970131784,0.24267853728230387,0.3866623409320568,0.3584684755838559,0.16008699223560804,0.056305448168848006,0.20290987370529434,0.39384434504946214,0.19067189107427748,0.11566634508160445,0.19800255386494314,0.2895196680455079,0.27875831999284534,0.24419113538371778,0.1935643201601408,0.2647750490603637,0.2993441083759709,0.21641808215749297,0.2859771584241996,0.28274919108130925,0.17441931374098466,0.41424812979327014,0.13251464800733515,0.456965557187426,0.3500661195526371,0.17215135504664272,0.37633452555027114,0.12938086902371498,0.5427985238898643,"Women in Finance Illustrate the range of opportunities for females interested in the finance industry, promoting development, empowerment, and leadership for the success of women in finance."
