Club Name,links,Volunteering,Networking,Visual Arts,Software Development,Sustainability,Leadership,Tutoring,Cultural Awareness,Socializing,Entrepreneurship,Fitness,Spirituality,Competitive Gaming,Engineering,Agriculture,Recreation,Activism,Historical Studies,Research,Performing Arts,Human Rights,Corporate Relations,International Relations,Inclusion,STEM Education,Creative Writing,Artistic Design,Financial Literacy,Digital Media,Career Development,Legal Studies,Campus Security,Community Outreach,Women's Empowerment,Mental Wellness,Animal Rights,Coding,Outdoor Adventures,Family Support,Culinary Arts,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Description
American Marketing Association,https://now.calpoly.edu/organization/ama,0.1683516700602196,0.2713292178488693,0.4123641507836546,0.4268591396767574,0.3602337764550722,0.4148992982036254,0.6301980336889892,0.5269209258277121,0.35555443429295,0.6452682093622301,0.3926720241288978,0.3770052497972638,0.2621142389603174,0.42279913143829667,0.3380248171811401,0.3055575239291416,0.3085227559790801,0.34806466247245593,0.3796621228630468,0.26806965253368736,0.3570287956078534,0.7258950828827565,0.6595400406291518,0.24842397587604398,0.4741334835560449,0.3092642655976089,0.2671846464551045,0.4625748570160181,0.4967142039742442,0.5982261120229246,0.3346484330229348,0.29913272674606994,0.342001468058871,0.2976629140130708,0.22885821830679243,0.32938697410630957,0.3136791448830303,0.1676057145951585,0.12025556547018494,0.5615340086483401,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21910508183171198,0.3878245604542865,0.25172315234548676,0.2661219386775981,0.17485270415008847,0.3322301018720574,0.16878171682660026,American Marketing Association The American Marketing Association aims to provide students interested in the fields of marketing and sales with the tools and tips needed to create a successful career and future.
American Sign Language Club,https://now.calpoly.edu/organization/sloaslclub,0.5408096284667798,0.24815536928203985,0.568331245173143,0.3535791350230393,0.29709620880381576,0.2941315442925055,0.6803784366932453,0.5333184035130207,0.4084631100349737,0.42944335736348593,0.5608651758612461,0.49647647972455544,0.1524908371979797,0.22799631896883796,0.18396309702480798,0.5825292154942641,0.5817784499144344,0.25696935656177033,0.29036319624934137,0.48432823369076355,0.5898245758608701,0.4711418758405005,0.4978548061916462,0.5501403968753222,0.49269395821664685,0.29948233803962965,0.4002412781084224,0.34673617468981494,0.28822470051879284,0.3466441517792707,0.2758346867183806,0.3632283161008704,0.5740612338937768,0.3082026035363964,0.4172165121018645,0.48890564566299194,0.4156026763961337,0.3612037165032428,0.5929207380298029,0.5268177985219895,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34689132141218015,0.5429005055564287,0.5882084626187681,0.4605881377865504,0.38541452487983985,0.4231309740909972,0.3939578387881794,American Sign Language Club A group dedicated to learning American Sign Language and Deaf culture.
"American Society of Landscape Architecture, Student Chapter",https://now.calpoly.edu/organization/scasla,0.37794516954999846,0.3558854978673618,0.6270261698210833,0.40806685718922137,0.6697754727268045,0.45876999213881453,0.6117154233452509,0.37820376330141325,0.3388821434046334,0.5266373588821067,0.38349507863773735,0.6300165195872736,0.13161936948753838,0.4440546511682529,0.44576354958789394,0.5090773791216054,0.5636741276840874,0.45943967925172635,0.37319744862733745,0.3782425356032772,0.3865026558482771,0.47995283972138747,0.4619143272426389,0.22507856640350665,0.6555887123896289,0.28872126518087676,0.6382903555385375,0.29433044555840604,0.35784237889100157,0.39553954472267844,0.3985445317590674,0.4703360852391958,0.6096280682227552,0.3770830894951273,0.3776597523386781,0.3752024129498722,0.30708137197781216,0.6614125013885825,0.27551592406971814,0.6774497107942058,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22326563631340932,0.3419179708836879,0.4226233856053684,0.2203297955944938,0.3282696071323751,0.17588026524638414,0.100782712764071,"American Society of Landscape Architecture, Student Chapter This organization helps students pursuing landscape architecture to learn more about the field, build connections, and engage in educational and professional events."
Analogue Design Lab,https://now.calpoly.edu/organization/adl,0.21019624334815057,0.44112272096794003,0.8085490561485792,0.7675534899563062,0.3174836961253158,0.19093915533646527,0.6320598601071672,0.15391730547915508,0.0,0.2992754122168302,0.3137072918521947,0.13598446243907766,0.23649276297834654,0.7950448539220768,0.13917247391605592,0.3413127341949319,0.24566701821620188,0.3999703671410606,0.4438985793638611,0.33032633295364294,0.43892194675137575,0.29378007963081176,0.2644425598133001,0.13272935560753957,0.5821218986265485,0.35514422769113224,0.7834757273367091,0.25365042354695133,0.8260668564505188,0.5054229079925321,0.4030642775954931,0.20946862136595654,0.13718966012548303,0.0,0.19913913123164287,0.3601468908609341,0.5681846463905295,0.3531572940905919,0.11615577929707646,0.5162781810100471,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09975408510480135,0.13402741587970501,0.14642859663314012,0.12755583525583372,0.18951220669483315,0.11979309238594774,0.0,"Analogue Design Lab Analogue Design Lab designs and produces products for competitions, design challenges, and based on student interests. If you're seeking to make an idea reality or just want to learn more about engineering design, ADL is for you!"
Argentine Cultural Society at Cal Poly,https://now.calpoly.edu/organization/argentineculturalsocietycp,0.4847574791928951,0.2029715544121798,0.4336747661695286,0.3448843252941098,0.356909677129489,0.2648012596553185,0.3683678940340944,0.545143763990713,0.6207277504494215,0.381088852614523,0.3589379346918093,0.40167932322699185,0.20246610306267843,0.23631847207718262,0.3790946565951162,0.6566606008685847,0.34713540011457367,0.49040087704254187,0.2587276512782823,0.4795529770316699,0.3563441786060395,0.6738973658947156,0.48891876347818175,0.43830834073460634,0.3224039465617995,0.1793565998228152,0.38179948283095194,0.11399684418583082,0.34281144672920955,0.1699806384373981,0.25053688462047613,0.31194807855540674,0.4610026001253644,0.2149783711539422,0.32971980922975724,0.41831369941852137,0.34698765956752864,0.5011538005905704,0.2625695366485844,0.8590260305630789,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.174863444226223,0.2841222472599885,0.5641108113821144,0.3946853804047007,0.22281819787527474,0.20728631457844493,0.30380002731547795,"Argentine Cultural Society at Cal Poly Organize and host events such as mate gatherings, asados (barbecue cookouts), and alfajor-making workshops, providing authentic spaces where members can enjoy traditional Argentine food and customs together."
Armenian Students Association,https://now.calpoly.edu/organization/asa,0.6106113125634641,0.316029293197888,0.5656026778423477,0.37595761668300054,0.5232882354155919,0.35595411069397576,0.6900607293834139,0.7535221383689784,0.6925845527736578,0.5048364744624668,0.36696751498576796,0.7899180008161042,0.31657353267758825,0.2249168409087246,0.2757709240854571,0.530918803722805,0.7396992160877994,0.6459205355185756,0.4023715391435806,0.536211223012376,0.533599772635239,0.454291730380441,0.6643393802117954,0.44094629871132607,0.5688440105039778,0.2803893340119034,0.4432483605336493,0.3185346762996281,0.31595125795931467,0.37844721227846273,0.41287515970472627,0.4152083800442586,0.73261545582473,0.4028354436177096,0.39644466566803,0.5081067734350246,0.35583950312599094,0.4101413926824665,0.42641883073177506,0.6712988970444376,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3627699743932579,0.6492309437021095,0.7653128676716455,0.54738194503452,0.5964029694180565,0.572400161894266,0.5588108847270616,"Armenian Students Association A cultural club aimed to unite, educate, and foster a social environment for students of Armenian heritage."
Asexual Association,https://now.calpoly.edu/organization/a3,0.5454995247259694,0.4504272599523389,0.4174379587157554,0.2918775081102818,0.3708931726735447,0.40591282930097494,0.4002508977008091,0.518526697325137,1.0,0.5641904488961438,0.42984616249662155,0.6432123733940034,0.41543936652992963,0.20771759913513485,0.228352784300131,0.6662550532121067,0.6571927910108671,0.3907966762161018,0.5296226605469337,0.33379560085007565,0.6786815730137966,0.782318877318314,0.6769383552413177,0.7513838721727193,0.3618585997282008,0.2160349521178631,0.27732227385390285,0.1546715367001958,0.30086257246974496,0.2761008056114291,0.28439628343002293,0.29061343962065694,0.7441902141584712,0.4645893191581894,0.4154408655458163,0.6173143955725169,0.3672823131743155,0.46100713976033336,0.5102067555632026,0.44546457708379333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34034909835050864,0.6197964637494904,0.779089684912646,0.3963322939312397,0.37087526755535416,0.465524092289204,0.3699756610730094,"Asexual Association A social club for aromantics, asexuals, and allies to connect and build community."
Associated General Contractors,https://now.calpoly.edu/organization/agc,0.5557492403209621,0.5206824838076661,0.45914225675893394,0.7574786376108474,0.37124508825596136,0.4253219414640633,0.6361453065314838,0.16486265345193862,0.1802986268804834,0.5547445889070355,0.22247406211471588,0.32403956340757456,0.1939995054664118,0.5783962876966005,0.4456633026089946,0.36563292726187185,0.172001057684674,0.47546236368108463,0.2994285295869036,0.2839425400053354,0.4561828189703929,0.8533141303113775,0.4760579836907702,0.34074036173013666,0.5532989184454219,0.24603210075301274,0.3129400947298693,0.2625962994979777,0.37314041037177087,0.48926702747795303,0.3120234634585781,0.2838631497654518,0.28623434220757527,0.1796625051261291,0.16519215465404571,0.29277024908656185,0.5958380914008238,0.333677482290232,0.24820368890815958,0.35555708735172886,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23249456707569255,0.2425200498402211,0.1436677385889676,0.28583849263254135,0.1360374756305401,0.25103029987284015,0.3155214362244869,"Associated General Contractors We are a student chapter of a national organization for construction companies & vendors, the AGC. We offer a unique point of view on the construction industry as well as access to these companies for professional development and networking."
Associated Students in Planning,https://now.calpoly.edu/organization/calpolyasp,0.3360249018878312,0.24645339719476916,0.49932827581111217,0.6286294082743399,0.3607778102733996,0.3614852263694142,0.6939032669024997,0.19061783841319832,0.4181809107846114,0.41728282755672796,0.23329588785506472,0.19757131767969152,0.24105150632963937,0.3789216300749074,0.1881365135404967,0.3614862304229973,0.25665644411372446,0.4104901955211121,0.45647939485196826,0.3231346175276771,0.3544394011245349,0.6332123833575602,0.35675272790720336,0.4156261884415673,0.5904033521641735,0.230365737940171,0.3397980812303945,0.33405413484663643,0.2905188925327943,0.5676196721884662,0.4176155551552226,0.36329101702044975,0.4256126117114468,0.16230531097007708,0.17692509224250375,0.26805892212732324,0.527819411971387,0.3514783286666825,0.20367100369212265,0.34094114753634985,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09873153855599948,0.1727283452067833,0.283851701694856,0.29635853525346806,0.16140297110616436,0.2154989782705494,0.3106589568375406,Associated Students in Planning Cal Poly ASP is a professional club for CRP (City and Regional Planning) majors and non-majors to enhance their academic careers by helping to expose them to the City Planning profession. Meetings are weekly. Please contact calpolyasp@gmail.com for more.
Associated Students of Construction Management,https://now.calpoly.edu/organization/ascm,0.3920403243840059,0.4717339464357905,0.44042718372077383,0.7125212327536212,0.36560417570992876,0.4090958209195383,0.757107901439346,0.2672744473814589,0.36020964472367034,0.5570845107811949,0.2901032920348724,0.3611686412627144,0.1895402232518861,0.5528114157380212,0.17124990527210845,0.2264173360874221,0.09778454531833103,0.39359741363767875,0.3313717527442193,0.1785941372570309,0.2881807896758844,0.7094643992500832,0.2806906773905566,0.28724519345225447,0.678315712611947,0.16923401076782427,0.3149753962590526,0.3338645347905872,0.29481192918558036,0.619938765562497,0.43015592342324294,0.5151620343553118,0.3021795724035189,0.1750811930690437,0.1701606535793279,0.140985759305428,0.5097623094734535,0.25970679534863433,0.0,0.2933357934256844,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1537696454025489,0.2835763547494984,0.277186286294999,0.27835979318442583,0.16580423184743226,0.2753215510284193,0.2823274825753516,"Associated Students of Construction Management ASCM offers students the opportunity to learn and be involved in the construction management profession, to network and develop relationships with potential employers, and meet fellow students. The student chapter upholds the ideals and standards of"
"Associated Students, Inc. (ASI)",https://now.calpoly.edu/organization/asi,0.4699658099181755,0.496142718277782,0.6441727398160534,0.467363399520059,0.3698013252999301,0.39040644904490795,0.8355281997402976,0.43418573687784967,0.6403884144836974,0.6465325977069641,0.4851399903146401,0.45720219532495254,0.4071092359193632,0.5179198316298119,0.26434312154637785,0.3871418628264542,0.4043982837515516,0.5232490718981678,0.5758578649300439,0.3880006343961398,0.39735377820275974,0.8552429682004512,0.5696254762585815,0.6734564301481578,0.7405267058043606,0.2870493967467435,0.3643343111284134,0.48882962062189905,0.51112625226133,0.54358955149704,0.4938334717758832,0.6515608235345736,0.6097721604910264,0.3374747137397265,0.36512683619963493,0.37064160593344886,0.4748240479425013,0.2870022968225096,0.468290272111999,0.6524205002979205,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23418351790382164,0.3679906731549628,0.46221690648533714,0.42472940251160685,0.22916963871038015,0.2973063243029663,0.35049196596550136,"Associated Students, Inc. (ASI) Connecting students to their ultimate college experience."
Association for Materials Protection and Performance - Cal Poly Chapter,https://now.calpoly.edu/organization/ampp,0.48799218609490624,0.4312235154594998,0.602997987939835,0.6272137816915279,0.5877442829167877,0.396600296344686,0.7569811761448487,0.3700647582400286,0.4305065530053762,0.44297495926616826,0.4069678098549185,0.4500463474505385,0.39400263412513564,0.5794692809353046,0.28353435375910696,0.5858453999598048,0.389242745573798,0.47065799385508655,0.5406641437489865,0.5077540157039218,0.604576050698449,0.6654501529945824,0.3605905352517333,0.613219183250212,0.5957390948796341,0.2936870898748415,0.5086766109417926,0.3674372664419931,0.7438087916967608,0.4969573289221643,0.6077949141838379,0.7062899622211466,0.48533558748963457,0.2742377664666687,0.4115557686208099,0.5246361590628044,0.5299226283236544,0.35947473400854024,0.3917162436811539,0.41972021971289786,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24471734065644493,0.26802623146842763,0.29826725311536867,0.24676457331254076,0.23932428263402689,0.21609364229293376,0.24230387623090222,"Association for Materials Protection and Performance - Cal Poly Chapter The AMPP California Central Coast student chapter is a group of hardworking students looking outside the classroom to expand their education and make lifelong connections by hosting industry talks, performing meaningful experiments, and outreach."
Association for Women in Mathematics - Cal Poly Student Chapter,https://now.calpoly.edu/organization/awm,0.29543878700837156,0.3451905806458194,0.609201476899807,0.39349200678500523,0.3432644956326588,0.3505041863139968,0.6113012214575823,0.4351003356829487,0.5484900631843878,0.3678525372198608,0.3511828539786298,0.5269211369054099,0.29838211046929736,0.3480097979450005,0.3042601830069138,0.30419471446291646,0.5471438062690073,0.7229283011038458,0.41271531915424226,0.36068288567753454,0.5594608120401046,0.488325359582536,0.5256156295985316,0.6480858310880896,0.704566223648847,0.2701764811870119,0.4416280365285509,0.4509904193176202,0.4419439534402101,0.4779687114853141,0.43844133051179673,0.28975385608738263,0.3792654881763867,0.7220886736351166,0.2874403961571793,0.3663161220702639,0.4440635973413699,0.17950944376261982,0.36651212725599847,0.4973987797392551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22923089415813605,0.5386889676353305,0.6667632057657299,0.44749688371648744,0.2811191708305145,0.5358459633589898,0.4365537684642708,Association for Women in Mathematics - Cal Poly Student Chapter A society that aims to support women and minorities in mathematics and to influence the culture of mathematics as a whole.
Association of Environmental Professionals,https://now.calpoly.edu/organization/aep,0.6647502070482205,0.5468155353711807,0.5680245968857839,0.6152717170607795,0.9352080801064762,0.49714792254045764,0.5735760616668992,0.4401115653410541,0.5213965868943811,0.6553420100368741,0.46640093891013085,0.6253704370140496,0.30712174056908403,0.42775989506201334,0.4689510267859637,0.7367790799284996,0.5107259198407883,0.42190603830161433,0.38165993836964796,0.3608241437500471,0.547392484866417,0.8485700239088093,0.4833139104377019,0.2905233868765991,0.6436310334021633,0.274926387241947,0.32984898773791416,0.32874585097341913,0.488262063385947,0.7602831069139593,0.472440468956847,0.39806486188210793,0.70765426421496,0.29425602221585334,0.3896866266405657,0.5532873949345357,0.41825171846375864,0.7976819717510328,0.0837161176578035,0.4214340497398938,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2759675645611924,0.3030853109651609,0.4609701540940117,0.3766575289337038,0.3626449626900897,0.28968318272815796,0.2867163811600597,"Association of Environmental Professionals The Cal Poly Student Chapter of Association of Environmental Professionals promotes networking and professional development in the field of natural resources management in order to enhance, maintain, and protect the natural and human environment."
Association of Transfer Students,https://now.calpoly.edu/organization/ats,0.4286078987932968,0.4801798524999724,0.4444044113530111,0.4381245989606389,0.2226643870714401,0.35003057042381647,0.5711028175904275,0.40588461143721516,0.7530977922607367,0.4451477033542036,0.35655562132279545,0.25100014173542323,0.3777158659415035,0.36098273745977305,0.23502171093701602,0.5043624771681074,0.36882831649575254,0.4832924779704594,0.4246888015089598,0.19763533638687675,0.45405600154216097,0.6914932403400421,0.5169928370660848,0.5122924889711403,0.46212122651809107,0.2111977969965408,0.27255506146630326,0.40015595966644,0.5425089391199875,0.4647433021029855,0.3993369913023501,0.5362079085118713,0.5199633254266366,0.27240284027609984,0.22924697820392725,0.44377273355892954,0.4216735333208741,0.15989726225633305,0.4377677064944665,0.44607145856431774,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1715792031697747,0.37759541077796577,0.480308745884514,0.313678546076689,0.23554798538742688,0.25550341949747724,0.2693077004529668,Association of Transfer Students The Association of Transfer Students (ATS) is a social club designed to help transfers build community and make their transition to our campus as fun and easy as possible.
AWS Cloud Club Cal Poly,https://now.calpoly.edu/organization/aws-cloud-club-at-cal-poly,0.31967990024554155,0.4293177479268907,0.29866984552612985,0.5087031504921774,0.22402108502812118,0.30943043568239825,0.6329459242666494,0.23896614703104715,0.3846857092463982,0.4635903496449669,0.2475642553815398,0.36116887129933917,0.31080943183073273,0.32956903029141704,0.19489273313658176,0.25052050021569633,0.3006264207150354,0.22996679071143178,0.3113913384267578,0.10027799216428883,0.5639527129105637,0.6219616757088094,0.35595612720976777,0.2915576661901825,0.5249404532551234,0.06078953496912624,0.12192839614289713,0.3031599015036214,0.4795977284280394,0.32901627876553086,0.3945751171389863,0.6614000100896772,0.24802881821587822,0.21132638841018156,0.26612956032334123,0.5235095645658512,0.4463717649641582,0.2581848123416711,0.3223480184082026,0.1700345869799386,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22989928714699176,0.396443113067893,0.2930815811397237,0.1527499569802923,0.1899683464196752,0.29657903987450757,0.11430244579206342,"AWS Cloud Club Cal Poly AWS Cloud Club teaches students about AWS Cloud and its use cases, including those related to security, AW, business analytics, business transformation, etc. Gives students hands-on experience through projects in the AWS Cloud, providing industry skills."
